100082119,CN LIEN HIEP HTX TM TP.HO CHI MINH - CO.OPMART BEN TRE,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,Co-opMart Bến Tre,199-205 Nguyễn Thái Học,Phường Phạm Ngũ Lão,Quận 1,TP. Hồ Chí Minh,Phường Phạm Ngũ Lão,QUAN 1,HCM,77810,0911111111,MT,HP_SP_C,0301175691,20ND,MT Price List 1.5%,COOP,None,594433316,12384114_1,HS,N,N,H,594433317,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,Y,,,,,,,,,BANK,Y,Y,N,1000102
100082119,CN LIEN HIEP HTX TM TP.HO CHI MINH - CO.OPMART BEN TRE,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,00199-CM BEN TRE,26A Trần Quốc Tuấn,Phường 4,TP. Bến Tre,Tỉnh Bến Tre,Phường 4,TP. BEN TRE,BTE,78163,0911111111,MT,HP_SP_C,0301175691,20ND,MT Price List 1.5%,COOP,None,594433316,12384114_1,HS,N,N,H,594433317,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,,,,,,,,,BANK,Y,Y,Y,1000102
100082119,CN LIEN HIEP HTX TM TP.HO CHI MINH - CO.OPMART BEN TRE,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,,2 0 Khu Công Nghiệp Sóng Thần,Phường An Bình,TP. Dĩ An,Tỉnh Bình Dương,Phường Bến Thành,QUAN 1,HCM,78164,0911111111,MT,HP_SP_C,0301175691,20ND,MT Price List 1.5%,COOP,None,594433316,12384114_1,HS,N,N,H,594433317,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,,,,,,,,,BANK,Y,Y,N,1000102
