100064925,6-8 - SATRAFOODS DUONG 17,TRUNG TÂM ĐIỀU HÀNH SATRAFOODS,01,,,SATRA,6-8 - Satrafoods Đường 17,455 Võ Văn Tần,Phường 05,Quận 3,TP. Hồ Chí Minh,Phường 05,QUAN 3,HCM,65416,0,MT,MM_C,0300100037-025,15ND,MT Price List 1 %,SATRAFOOD,None,1,12384344,M&FS,N,N,H,2,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,,,,,,,,,BANK,Y,N,Y,1000102
100064925,6-8 - SATRAFOODS DUONG 17,TRUNG TÂM ĐIỀU HÀNH SATRAFOODS,01,,,SATRA,,6-8&& Đường 17,Phường Tân Kiểng,Quận 7,TP. Hồ Chí Minh,Phường Tân Kiểng,QUAN 7,HCM,65417,0,MT,MM_C,0300100037-025,15ND,MT Price List 1 %,SATRAFOOD,None,1,12384344,M&FS,N,N,H,2,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,,,,,,,,,BANK,Y,Y,N,1000102
100064925,6-8 - SATRAFOODS DUONG 17,TRUNG TÂM ĐIỀU HÀNH SATRAFOODS,01,,,SATRA,,455 Võ Văn Tần,Phường 05,Quận 3,TP. Hồ Chí Minh&&Việt Nam,Phường 05,QUAN 3,HCM,75206,0,MT,MM_C,0300100037-025,15ND,MT Price List 1 %,SATRAFOOD,None,1,12384344,M&FS,N,N,H,2,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,,,,,,,,,BANK,Y,Y,N,1000102
