NCC25336_PO19639185,Promotion Order,,12338525_1,1002207,127000001,1409389,2008,,11601012,1,2025-02-08 08:43:53,1057359,35023,N,24,0,24,36750,882000,8,70560,36750,N,N,,N,Y,0,,1000102,
NCC25336_PO19639185,Promotion Order,,12338525_1,1002207,127000001,1409389,2008,,11601013,2,2025-02-08 08:43:53,1057359,79006,N,144,0,144,51904,7474176,8,597934.08,51904,N,N,,N,Y,0,,1000102,
