A1033SO2502034445549,Promotion Order,,110423,1008384,110008720,80882,358,10158,8232173871520177,1,2025-02-05 07:26:41,1057370;1058778,76032,N,720,120,0,1043981,751666320,8,60133305.6,1043981,N,N,,Y,Y,0;0,,1000102,
A1033SO2502034445549,Promotion Order,,110423,1008384,110008720,80882,358,10158,11578391,2,2025-02-05 07:26:41,1058778,P25006,N,300,300,0,0,0,0,0,0,N,Y,8232173871520177;8232173871520178,Y,N,0,,1000102,
A1033SO2502034445549,Promotion Order,,110423,1008384,110008720,80882,358,10158,8232173871520178,3,2025-02-05 07:26:41,1057370;1058778,76036,N,240,20,0,606019,145444560,8,11635564.8,606019,N,N,,Y,Y,0;0,,1000102,
