DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
2SO32502-10298,1/001,C25TCT,00002458,Promotion Order,004E6C55700FA44D50B461A003F738564E,TransactionID: c67b1771-c643-4d93-ab35-dc9da6938d1a -> Invoice with fkey 2SO32502-10298- Accepted at 2/3/2025 6:04:21 PM,Normal
