2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824119,1,2025-02-04 12:50:41,1057357;1058365,45031,N,12,2,0,657727,7892724,8,631417.92,657727,N,N,,Y,Y,0;0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,11573497,2,2025-02-04 12:50:41,1058365,G2467,N,6,6,0,0,0,0,0,0,N,Y,7451173864824119,Y,N,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824120,3,2025-02-04 12:50:41,1057357,51022,N,12,0,12,572727,6872724,8,549817.92,572727,N,N,,N,Y,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824121,4,2025-02-04 12:50:41,1057357,51021,N,12,0,12,274545,3294540,8,263563.2,274545,N,N,,N,Y,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824122,5,2025-02-04 12:50:41,1057357,10029,N,24,1,0,200900,4821600,8,385728,200900,N,N,,N,Y,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824123,6,2025-02-04 12:50:41,1057357;1056756,89015,N,24,2,0,781278,18750672,8,1500053.76,781278,N,N,,Y,Y,0;0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,11573502,7,2025-02-04 12:50:41,1056756,E2439,N,24,24,0,0,0,0,0,0,N,Y,7451173864824123;7451173864824124;7451173864824126;7451173864824133,Y,N,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824124,8,2025-02-04 12:50:41,1057357;1056756,89014,N,24,2,0,781278,18750672,8,1500053.76,781278,N,N,,Y,Y,0;0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824125,9,2025-02-04 12:50:41,1057357,89013,N,60,5,0,781278,46876680,8,3750134.4,781278,N,N,,N,Y,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824126,10,2025-02-04 12:50:41,1057357;1056756,89017,N,36,3,0,781278,28126008,8,2250080.64,781278,N,N,,Y,Y,0;0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824127,11,2025-02-04 12:50:41,1057357,89016,N,48,2,0,364778,17509344,8,1400747.52,364778,N,N,,N,Y,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824128,12,2025-02-04 12:50:41,1057357,89012,N,72,3,0,364778,26264016,8,2101121.28,364778,N,N,,N,Y,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824129,13,2025-02-04 12:50:41,1057357,29190,N,22,0,22,775833,17068326,8,1365466.08,775833,N,N,,N,Y,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824130,14,2025-02-04 12:50:41,1057357,29046,N,24,2,0,775833,18619992,8,1489599.36,775833,N,N,,N,Y,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824131,15,2025-02-04 12:50:41,1057357,29044,N,24,0,24,775833,18619992,8,1489599.36,775833,N,N,,N,Y,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824132,16,2025-02-04 12:50:41,1057357,29043,N,48,2,0,353889,16986672,8,1358933.76,353889,N,N,,N,Y,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824133,17,2025-02-04 12:50:41,1057357;1056756,83008,N,24,2,0,821204,19708896,8,1576711.68,821204,N,N,,Y,Y,0;0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824134,18,2025-02-04 12:50:41,1057357,76035,N,24,0,24,285833,6859992,8,548799.36,285833,N,N,,N,Y,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824135,19,2025-02-04 12:50:41,1057357;1056531,32055,N,6,0,6,788181,4729086,8,378326.88,788181,N,N,,Y,Y,0;0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,11573515,20,2025-02-04 12:50:41,1056531,S2455,N,12,12,0,0,0,0,0,0,N,Y,7451173864824135;7451173864824136,Y,N,0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824136,21,2025-02-04 12:50:41,1057357;1056531,32056,N,12,0,12,460909,5530908,8,442472.64,460909,N,N,,Y,Y,0;0,,1000106,
2505046582600,Promotion Order,,150061,1002207,100059993,62603,5862,7062,7451173864824137,22,2025-02-04 12:50:41,1057357,19076,N,6,0,6,814815,4888890,8,391111.2,814815,N,N,,N,Y,0,,1000106,
