2000068,Promotion Order,,12373659,1002529,100092417,81375,6364,,10191173857318007,1,2025-02-03 15:59:39,Normal Sales,89016,N,6,0,6,368500,2211000,8,176880,368500,N,N,,N,N,0,,1000103,
2000068,Promotion Order,,12373659,1002529,100092417,81375,6364,,10191173857318008,2,2025-02-03 15:59:39,Normal Sales,89017,N,3,0,3,789250,2367750,8,189420,789250,N,N,,N,N,0,,1000103,
2000068,Promotion Order,,12373659,1002529,100092417,81375,6364,,10191173857318009,3,2025-02-03 15:59:39,Normal Sales,79006,N,24,0,24,52433,1258392,8,100671.36,52433,N,N,,N,N,0,,1000103,
2000068,Promotion Order,,12373659,1002529,100092417,81375,6364,,10191173857318010,4,2025-02-03 15:59:39,1057449,35027,N,48,0,48,20052,962496,8,76999.68,20052,Y,N,,Y,Y,76999.07,,1000103,
2000068,Promotion Order,,12373659,1002529,100092417,81375,6364,,10191173857318011,5,2025-02-03 15:59:39,1057447,77009,N,48,0,48,11343,544464,8,43557.12,11343,Y,N,,Y,Y,43556.48,,1000103,
2000068,Promotion Order,,12373659,1002529,100092417,81375,6364,,10191173857318012,6,2025-02-03 15:59:39,Normal Sales,65002,N,24,0,24,35185,844440,8,67555.2,35185,N,N,,N,N,0,,1000103,
2000068,Promotion Order,,12373659,1002529,100092417,81375,6364,,10191173857318013,7,2025-02-03 15:59:39,Normal Sales,29044,N,3,0,3,783750,2351250,8,188100,783750,N,N,,N,N,0,,1000103,
2000068,Promotion Order,,12373659,1002529,100092417,81375,6364,,10191173857318014,8,2025-02-03 15:59:39,Normal Sales,89012,N,3,0,3,368500,1105500,8,88440,368500,N,N,,N,N,0,,1000103,
2000068,Promotion Order,,12373659,1002529,100092417,81375,6364,,11569119,9,2025-02-03 15:59:39,1057447,,Y,1,0,1,43556.48,43556.48,8,3484.52,0,N,N,,Y,Y,43556.48,,1000103,
2000068,Promotion Order,,12373659,1002529,100092417,81375,6364,,11569120,10,2025-02-03 15:59:39,1057449,,Y,1,0,1,76999.07,76999.07,8,6159.93,0,N,N,,Y,Y,76999.07,,1000103,
