V012903857419733,Promotion Order,,170284,1008094,752000298,1114545,214,,11569732,3,2025-02-03 16:16:37,1057326,,Y,1,0,1,259722.22,259722.22,8,20777.78,0,Y,N,,Y,N,259722.22,,1000103,
V012903857419733,Promotion Order,,170284,1008094,752000298,1114545,214,,11569733,4,2025-02-03 16:16:37,1057329,,Y,1,0,1,969247.22,969247.22,8,77539.78,0,Y,N,,Y,N,969247.22,,1000103,
V012903857419733,Promotion Order,,170284,1008094,752000298,1114545,214,,7893173857419733,1,2025-02-03 16:16:37,1057326;1057329,35171,N,4,0,4,222800.93,891203.72,8,71296.3,222800.93,Y,N,,Y,N,5092.59;20497.22,,1000103,
V012903857419733,Promotion Order,,170284,1008094,752000298,1114545,214,,7893173857419734,2,2025-02-03 16:16:37,1057326;1057329,35193,N,100,0,100,412500,41250000,8,3300000,412500,Y,N,,Y,N,254629.63;948750,,1000103,
