2183.6,Promotion Order,,160109,1002207,100067905,70281,6364,7964,8134173856509013,1,2025-02-03 13:44:50,1057357;1058365,45031,N,12,2,0,657727,7892724,8,631417.92,657727,N,N,,Y,Y,0;0,,1000103,
2183.6,Promotion Order,,160109,1002207,100067905,70281,6364,7964,11565383,2,2025-02-03 13:44:50,1058365,G2467,N,6,6,0,0,0,0,0,0,N,Y,8134173856509013,Y,N,0,,1000103,
