M0000001593753,Promotion Order,,12368350,1010842,D80021154,45991,7314,,11564123,1,2025-02-03 11:31:11,Normal Sales,35027,N,240,0,240,19241.9,4618056,8,369444.48,19241.9,N,N,,N,N,0,,1000103,
M0000001593753,Promotion Order,,12368350,1010842,D80021154,45991,7314,,11564124,2,2025-02-03 11:31:11,Normal Sales,76035,N,12,0,12,277083.34,3325000.08,8,266000.01,277083.34,N,N,,N,N,0,,1000103,
M0000001593753,Promotion Order,,12368350,1010842,D80021154,45991,7314,,11564125,3,2025-02-03 11:31:11,Normal Sales,76036,N,7,0,7,606018.52,4242129.64,8,339370.37,606018.52,N,N,,N,N,0,,1000103,
