0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052121,1,2025-02-03 12:28:41,1057357,83008,N,12,1,0,821204,9854448,8,788355.84,821204,N,N,,N,Y,0,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052122,2,2025-02-03 12:28:41,1057357,29043,N,24,1,0,353889,8493336,8,679466.88,353889,N,N,,N,Y,0,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052123,3,2025-02-03 12:28:41,1057357,89012,N,24,1,0,364778,8754672,8,700373.76,364778,N,N,,N,Y,0,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052124,4,2025-02-03 12:28:41,1057357,89016,N,24,1,0,364778,8754672,8,700373.76,364778,N,N,,N,Y,0,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052125,5,2025-02-03 12:28:41,1057357,89017,N,12,1,0,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052126,6,2025-02-03 12:28:41,1057357,89014,N,12,1,0,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052127,7,2025-02-03 12:28:41,1057357,89015,N,12,1,0,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052128,8,2025-02-03 12:28:41,1057357,79006,N,72,3,0,51904,3737088,8,298967.04,51904,N,N,,N,Y,0,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052129,9,2025-02-03 12:28:41,1057357,35023,N,48,2,0,36750,1764000,8,141120,36750,N,N,,N,Y,0,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052130,10,2025-02-03 12:28:41,1057357;1057447,77010,N,48,1,0,15540,745920,8,59673.6,15540,Y,N,,Y,Y,0;59673.15,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052131,11,2025-02-03 12:28:41,1057357;1057449,35027,N,48,1,0,19850,952800,8,76224,19850,Y,N,,Y,Y,0;76223.15,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,8134173856052132,12,2025-02-03 12:28:41,1057357;1057449,35028,N,48,1,0,29151,1399248,8,111939.84,29151,Y,N,,Y,Y,0;111939.81,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,11564658,13,2025-02-03 12:28:41,1057447,,Y,1,0,1,59673.15,59673.15,8,4773.85,0,N,N,,Y,Y,59673.15,,1000103,
0165.1,Promotion Order,,160109,1002207,649000019,2364854,6364,,11564659,14,2025-02-03 12:28:41,1057449,,Y,1,0,1,188162.96,188162.96,8,15053.04,0,N,N,,Y,Y,188162.96,,1000103,
