2505046584669...,Promotion Order,,12165558,1002207,100065035,65475,6364,,7895173857264711,1,2025-02-03 15:50:47,1057357;1057449,35028,N,48,1,0,29151,1399248,8,111939.84,29151,Y,N,,Y,Y,0;111939.81,,1000103,
2505046584669...,Promotion Order,,12165558,1002207,100065035,65475,6364,,7895173857264712,2,2025-02-03 15:50:47,1057357;1057449,35026,N,96,2,0,29151,2798496,8,223879.68,29151,Y,N,,Y,Y,0;223879.63,,1000103,
2505046584669...,Promotion Order,,12165558,1002207,100065035,65475,6364,,7895173857264713,3,2025-02-03 15:50:47,1057357;1057447,77009,N,480,10,0,11343,5444640,8,435571.2,11343,Y,N,,Y,Y,0;435570.37,,1000103,
2505046584669...,Promotion Order,,12165558,1002207,100065035,65475,6364,,7895173857264714,4,2025-02-03 15:50:47,1057357,35023,N,48,2,0,36750,1764000,8,141120,36750,N,N,,N,Y,0,,1000103,
2505046584669...,Promotion Order,,12165558,1002207,100065035,65475,6364,,11568780,5,2025-02-03 15:50:47,1057447,,Y,1,0,1,435570.37,435570.37,8,34845.63,0,N,N,,Y,Y,435570.37,,1000103,
2505046584669...,Promotion Order,,12165558,1002207,100065035,65475,6364,,11568781,6,2025-02-03 15:50:47,1057449,,Y,1,0,1,335819.44,335819.44,8,26865.56,0,N,N,,Y,Y,335819.44,,1000103,
