DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
3IM22502-10023,6/001,C25NDN,00000033,003CDBE2D5C7FF4147889378BC9A42A47B,TransactionID: 41f3c0b2-618a-4892-8e0f-4ad10c3349c2 -> Invoice with fkey 3IM22502-10023- Accepted at 2/5/2025 2:11:23 PM
