OSP_T02.25_AME_AVN20,Promotion Order,T02 hang ck20-AME-AVN20,950004,1008094,100052534,45837,5312,,11601452,1,2025-02-08 09:51:33,1058047,36016,N,2,0,2,580909.09,1161818.18,8,92945.45,580909.09,Y,N,,Y,Y,232363.89,,1000106,
OSP_T02.25_AME_AVN20,Promotion Order,T02 hang ck20-AME-AVN20,950004,1008094,100052534,45837,5312,,11601467,2,2025-02-08 09:51:33,1058047,,Y,1,0,1,232363.89,232363.89,8,18589.11,0,N,N,,Y,Y,232363.89,,1000106,
