00096.7225,Promotion Order,,150061,1002207,539001032,1339943,5862,,7451173892047156,1,2025-02-07 16:27:51,1057347,89017,N,3,0,3,781278,2343834,8,187506.72,781278,N,N,,N,Y,0,,1000106,
00096.7225,Promotion Order,,150061,1002207,539001032,1339943,5862,,7451173892047157,2,2025-02-07 16:27:51,1057347,89012,N,3,0,3,364778,1094334,8,87546.72,364778,N,N,,N,Y,0,,1000106,
