90984615-2,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173899364822,1,2025-02-08 12:47:28,1057348,89123,N,10,0,10,785264,7852640,8,628211.2,785264,N,N,,N,Y,0,,1000106,
90984615-2,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173899364823,2,2025-02-08 12:47:28,1057348;1058869,76036,N,3,0,3,596929,1790787,8,143262.96,596929,N,N,,Y,Y,0;0,,1000106,
90984615-2,Promotion Order,,150138,1002206,100082337,78438,5862,7062,11602562,3,2025-02-08 12:47:28,1058869,P2402,N,1,1,0,0,0,0,0,0,N,Y,7826173899364823,Y,N,0,,1000106,
90984615-2,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173899364824,4,2025-02-08 12:47:28,1057348,65002,N,240,10,0,35185,8444400,8,675552,35185,N,N,,N,Y,0,,1000106,
90984615-2,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173899364825,5,2025-02-08 12:47:28,1057348,89017,N,12,1,0,785264,9423168,8,753853.44,785264,N,N,,N,Y,0,,1000106,
