DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
4IM22502-10015,6/001,C25NNT,00000019,0074A292BE84354891AFEE7C753C1F9FDC,TransactionID: d8282931-73d3-43d3-afef-39d59bf4f4a2 -> Invoice with fkey 4IM22502-10015- Accepted at 2/7/2025 2:08:22 PM
