DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
4IM22502-10003,6/001,C25NNT,00000012,00826BB98AE6DA43738628DA84220C27FE,TransactionID: fa6c2bd0-05e8-4c56-b3f5-f409868ccb88 -> Invoice with fkey 4IM22502-10003- Accepted at 2/4/2025 10:04:27 AM
