DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
2SO32502-10975,1/001,C25TCT,00003172,Promotion Order,0061F66FB839FB4747BD1F2B04653D49B6,TransactionID: 4c312338-7ed0-42c2-96f5-72dd3c4812ff -> Invoice with fkey 2SO32502-10975- Accepted at 2/10/2025 4:15:46 PM,Normal
