DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
7IM12502-10309,6/001,C25NHN,00000068,00C4F69BBB9C6344C39D9956F46E495BEF,TransactionID: d440362c-bac5-4288-a4a0-4c6c2ee4995e -> Invoice with fkey 7IM12502-10309- Accepted at 2/10/2025 12:29:31 PM
