DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
3SO32502-11514,1/001,C25TDN,00004842,Promotion Order,0017EAF674CBE849268A362506055CC6D6,TransactionID: 3e1eaf65-407f-4453-8f18-82aca2b7860b -> Invoice with fkey 3SO32502-11514- Accepted at 2/10/2025 3:11:28 PM,Normal
