DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
7AR12502-11733,1/001,C25THN,00006968,Commercial Discount Invoice,00EF7E99E3ED694C04AE8B3931607EB3F1,TransactionID: b11a1c0c-b7b2-4906-96d6-a9c74dc8e663 -> Invoice with fkey 7AR12502-11733- Accepted at 2/8/2025 10:59:25 AM,Normal
