DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
7AR12502-11626,1/001,C25THN,00006930,Commercial Discount Invoice,0048866E6BAB27415EBB33A458E2AF6432,TransactionID: 30586ef3-26b0-48b2-94e7-e9ed0962d98a -> Invoice with fkey 7AR12502-11626- Accepted at 2/8/2025 10:54:37 AM,Normal
