DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
6IM12502-10046,6/001,C25NNA,00000014,00D709B187027C435491FF7EEED078B432,TransactionID: 4dcc67c0-239c-43b7-a8b9-1f8fb8bb32de -> Invoice with fkey 6IM12502-10046- Accepted at 2/7/2025 10:10:46 AM
