DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
6IM12502-10042,6/001,C25NNA,00000011,00AFB1ECE9243642759E92300822FD8905,TransactionID: 6df61c84-db05-40a6-9eb6-eff31df65435 -> Invoice with fkey 6IM12502-10042- Accepted at 2/7/2025 10:10:24 AM
