DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
6IM12502-10045,6/001,C25NNA,00000013,001A947BD8C8B14516A09EF8CC775E9ADB,TransactionID: df2a12f3-3f1e-4268-b0c1-68467367a931 -> Invoice with fkey 6IM12502-10045- Accepted at 2/7/2025 10:10:39 AM
