DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
7IM12502-10322,6/001,C25NHN,00000080,0074F097C58FD848DC85BE2F5B97B6DC45,TransactionID: cecc0661-acf2-428d-ba64-a44ccf22fdb9 -> Invoice with fkey 7IM12502-10322- Accepted at 2/10/2025 1:25:23 PM
