OSP_T2_2025_AME_AVN20,Promotion Order,OSP_T2_2025_AME_AVN20,970004,1008094,100052540,45843,6064,,11607544,1,2025-02-10 09:35:46,1058047,84002,N,3,0,3,495909.09,1487727.27,8,119018.18,495909.09,Y,N,,Y,Y,297545.37,,1000103,
OSP_T2_2025_AME_AVN20,Promotion Order,OSP_T2_2025_AME_AVN20,970004,1008094,100052540,45843,6064,,11607578,2,2025-02-10 09:35:46,1058047,,Y,1,0,1,297545.37,297545.37,8,23803.63,0,N,N,,Y,Y,297545.37,,1000103,
