2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220368,1,2025-02-05 14:56:43,1057449,35027,N,96,0,96,20052,1924992,8,153999.36,20052,Y,N,,Y,Y,153999.07,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220369,2,2025-02-05 14:56:43,1057447,77009,N,96,0,96,11343,1088928,8,87114.24,11343,Y,N,,Y,Y,87113.89,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220370,3,2025-02-05 14:56:43,Normal Sales,89015,N,3,0,3,789250,2367750,8,189420,789250,N,N,,N,N,0,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220371,4,2025-02-05 14:56:43,Normal Sales,89017,N,12,0,12,789250,9471000,8,757680,789250,N,N,,N,N,0,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220372,5,2025-02-05 14:56:43,Normal Sales,89016,N,6,0,6,368500,2211000,8,176880,368500,N,N,,N,N,0,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220373,6,2025-02-05 14:56:43,Normal Sales,65002,N,96,0,96,35185,3377760,8,270220.8,35185,N,N,,N,N,0,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220374,7,2025-02-05 14:56:43,1057447,77008,N,96,0,96,15856,1522176,8,121774.08,15856,Y,N,,Y,Y,121774.07,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220375,8,2025-02-05 14:56:43,Normal Sales,29044,N,6,0,6,783750,4702500,8,376200,783750,N,N,,N,N,0,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220376,9,2025-02-05 14:56:43,Normal Sales,89012,N,6,0,6,368500,2211000,8,176880,368500,N,N,,N,N,0,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220377,10,2025-02-05 14:56:43,Normal Sales,89013,N,12,0,12,789250,9471000,8,757680,789250,N,N,,N,N,0,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220378,11,2025-02-05 14:56:43,Normal Sales,29043,N,6,0,6,357500,2145000,8,171600,357500,N,N,,N,N,0,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,10191173874220379,12,2025-02-05 14:56:43,Normal Sales,76035,N,6,0,6,288750,1732500,8,138600,288750,N,N,,N,N,0,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,11581602,13,2025-02-05 14:56:43,1057447,,Y,1,0,1,208887.96,208887.96,8,16711.04,0,N,N,,Y,Y,208887.96,,1000103,
2000017,Promotion Order,,12373659,1002529,100092385,81343,6364,,11581603,14,2025-02-05 14:56:43,1057449,,Y,1,0,1,153999.07,153999.07,8,12319.93,0,N,N,,Y,Y,153999.07,,1000103,
