MOP_T2_2025_N.TIEN,Promotion Order,MOP_T2_2025_N.TIEN,970004,1007600,752001820,1163845,364,,11579042,1,2025-02-05 10:00:54,1058045,42020,N,1,0,1,231954.63,231954.63,8,18556.37,231954.63,N,N,,N,Y,0,,1000103,
MOP_T2_2025_N.TIEN,Promotion Order,MOP_T2_2025_N.TIEN,970004,1007600,752001820,1163845,364,,11579043,2,2025-02-05 10:00:54,1058045,51022,N,3,0,3,400909.26,1202727.78,8,96218.22,400909.26,N,N,,N,Y,0,,1000103,
