90795681,Promotion Order,,140128,1002206,100082324,78425,811,2061,9292173856935883,1,2025-02-03 14:55:58,1057348,76032,N,6,1,0,1028322,6169932,8,493594.56,1028322,N,N,,N,Y,0,,1000107,
90795681,Promotion Order,,140128,1002206,100082324,78425,811,2061,9292173856935884,2,2025-02-03 14:55:58,1057348;1057447,77010,N,96,2,0,15619,1499424,8,119953.92,15619,Y,N,,Y,Y,0;119953.7,,1000107,
90795681,Promotion Order,,140128,1002206,100082324,78425,811,2061,9292173856935885,3,2025-02-03 14:55:58,1057348;1056756,83008,N,12,1,0,825394,9904728,8,792378.24,825394,N,N,,Y,Y,0;0,,1000107,
90795681,Promotion Order,,140128,1002206,100082324,78425,811,2061,11566953,4,2025-02-03 14:55:58,1056756,E2439,N,4,4,0,0,0,0,0,0,N,Y,9292173856935885,Y,N,0,,1000107,
90795681,Promotion Order,,140128,1002206,100082324,78425,811,2061,9292173856935886,5,2025-02-03 14:55:58,1057348;1057449,35027,N,96,2,0,19951,1915296,8,153223.68,19951,Y,N,,Y,Y,0;153223.15,,1000107,
90795681,Promotion Order,,140128,1002206,100082324,78425,811,2061,9292173856935887,6,2025-02-03 14:55:58,1057348;1057445,80106,N,48,1,0,12269,588912,8,47112.96,12269,Y,N,,Y,Y,0;47112.96,,1000107,
90795681,Promotion Order,,140128,1002206,100082324,78425,811,2061,9292173856935888,7,2025-02-03 14:55:58,1057348;1057445,80107,N,96,2,0,17593,1688928,8,135114.24,17593,Y,N,,Y,Y,0;135113.89,,1000107,
90795681,Promotion Order,,140128,1002206,100082324,78425,811,2061,9292173856935889,8,2025-02-03 14:55:58,1057348,29043,N,12,0,12,355694,4268328,8,341466.24,355694,N,N,,N,Y,0,,1000107,
90795681,Promotion Order,,140128,1002206,100082324,78425,811,2061,11566958,9,2025-02-03 14:55:58,1057445,,Y,1,0,1,182226.85,182226.85,8,14578.15,0,N,N,,Y,Y,182226.85,,1000107,
90795681,Promotion Order,,140128,1002206,100082324,78425,811,2061,11566959,10,2025-02-03 14:55:58,1057447,,Y,1,0,1,119953.7,119953.7,8,9596.3,0,N,N,,Y,Y,119953.7,,1000107,
90795681,Promotion Order,,140128,1002206,100082324,78425,811,2061,11566960,11,2025-02-03 14:55:58,1057449,,Y,1,0,1,153223.15,153223.15,8,12257.85,0,N,N,,Y,Y,153223.15,,1000107,
