250404652631,Promotion Order,,140128,1002207,410000015,1374742,811,,9292173856256689,1,2025-02-03 13:02:46,1057357,45031,N,6,1,0,657727,3946362,8,315708.96,657727,N,N,,N,Y,0,,1000107,
250404652631,Promotion Order,,140128,1002207,410000015,1374742,811,,9292173856256690,2,2025-02-03 13:02:46,1057357,70009,N,12,1,0,389772,4677264,8,374181.12,389772,N,N,,N,Y,0,,1000107,
250404652631,Promotion Order,,140128,1002207,410000015,1374742,811,,9292173856256691,3,2025-02-03 13:02:46,1057357,48040,N,12,1,0,312263,3747156,8,299772.48,312263,N,N,,N,Y,0,,1000107,
250404652631,Promotion Order,,140128,1002207,410000015,1374742,811,,9292173856256692,4,2025-02-03 13:02:46,1057357,48038,N,6,1,0,537663,3225978,8,258078.24,537663,N,N,,N,Y,0,,1000107,
250404652631,Promotion Order,,140128,1002207,410000015,1374742,811,,9292173856256693,5,2025-02-03 13:02:46,1057357,76036,N,24,2,0,593898,14253552,8,1140284.16,593898,N,N,,N,Y,0,,1000107,
250404652631,Promotion Order,,140128,1002207,410000015,1374742,811,,9292173856256694,6,2025-02-03 13:02:46,1057357,76032,N,12,2,0,1023102,12277224,8,982177.92,1023102,N,N,,N,Y,0,,1000107,
250404652631,Promotion Order,,140128,1002207,410000015,1374742,811,,9292173856256695,7,2025-02-03 13:02:46,1057357,29044,N,12,1,0,775833,9309996,8,744799.68,775833,N,N,,N,Y,0,,1000107,
250404652631,Promotion Order,,140128,1002207,410000015,1374742,811,,9292173856256696,8,2025-02-03 13:02:46,1057357,29046,N,12,1,0,775833,9309996,8,744799.68,775833,N,N,,N,Y,0,,1000107,
250404652631,Promotion Order,,140128,1002207,410000015,1374742,811,,9292173856256697,9,2025-02-03 13:02:46,1057357,89017,N,12,1,0,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000107,
250404652631,Promotion Order,,140128,1002207,410000015,1374742,811,,9292173856256698,10,2025-02-03 13:02:46,1057357,89015,N,12,1,0,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000107,
