2503046441853,Promotion Order,,140139,1002207,100061199,63039,811,2061,8661173857012061,1,2025-02-03 15:08:40,1057357,89012,N,24,1,0,364778,8754672,8,700373.76,364778,N,N,,N,Y,0,,1000107,
2503046441853,Promotion Order,,140139,1002207,100061199,63039,811,2061,8661173857012062,2,2025-02-03 15:08:40,1057357,89015,N,24,2,0,781278,18750672,8,1500053.76,781278,N,N,,N,Y,0,,1000107,
2503046441853,Promotion Order,,140139,1002207,100061199,63039,811,2061,8661173857012063,3,2025-02-03 15:08:40,1057357,89014,N,12,1,0,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000107,
2503046441853,Promotion Order,,140139,1002207,100061199,63039,811,2061,8661173857012064,4,2025-02-03 15:08:40,1057357,89013,N,12,1,0,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000107,
2503046441853,Promotion Order,,140139,1002207,100061199,63039,811,2061,8661173857012065,5,2025-02-03 15:08:40,1057357;1056754,29046,N,12,1,0,775833,9309996,8,744799.68,775833,N,N,,Y,Y,0;0,,1000107,
2503046441853,Promotion Order,,140139,1002207,100061199,63039,811,2061,11567239,6,2025-02-03 15:08:40,1056754,L2424,N,3,3,0,0,0,0,0,0,N,Y,8661173857012065,Y,N,0,,1000107,
2503046441853,Promotion Order,,140139,1002207,100061199,63039,811,2061,8661173857012066,7,2025-02-03 15:08:40,1057357,29043,N,24,1,0,353889,8493336,8,679466.88,353889,N,N,,N,Y,0,,1000107,
2503046441853,Promotion Order,,140139,1002207,100061199,63039,811,2061,8661173857012067,8,2025-02-03 15:08:40,1057357;1056756,83008,N,12,1,0,821204,9854448,8,788355.84,821204,N,N,,Y,Y,0;0,,1000107,
2503046441853,Promotion Order,,140139,1002207,100061199,63039,811,2061,11567242,9,2025-02-03 15:08:40,1056756,E2439,N,4,4,0,0,0,0,0,0,N,Y,8661173857012067,Y,N,0,,1000107,
2503046441853,Promotion Order,,140139,1002207,100061199,63039,811,2061,8661173857012068,10,2025-02-03 15:08:40,1057357,76036,N,36,3,0,593898,21380328,8,1710426.24,593898,N,N,,N,Y,0,,1000107,
